nom_commune;code_insee;latitude;longitude
Bordeaux;33063;44,833333;-0.566667
Floirac;33167;44,833333;-0.533333
Martignas-sur-Jalle;33273;44,833333;-0.766667
Mérignac;33281;44,833333;-0.633333
Camarsac;33083;44,833333;-0.366667
Salleboeuf;33496;44,833333;-0.4
Branne;33071;44,833333;-0.183333
Flaujagues;33168;44,833333;0.05
Mouliets-et-Villemartin;33296;44,833333;-0.016667
Nérigean;33303;44,833333;-0.283333
Sainte-Foy-la-Grande;33402;44,833333;0.216667
Sainte-Terre;33485;44,833333;-0.116667
Clelles;38113;44,833333;5.616667
Cordéac;38125;44,833333;5.85
Cornillon-en-Trièves;38127;44,833333;5.7
Quet-en-Beaumont;38329;44,833333;5.866667
Barges;43019;44,833333;3.9
Saint-Arcons-de-Barges;43168;44,833333;3.933333
Lamothe-Fénelon;46152;44,833333;1.416667
Masclat;46186;44,833333;1.4
Alvignac;46003;44,833333;1.7
Padirac;46213;44,833333;1.75
Saint-Paul-de-Vern;46286;44,833333;1.95
Saint-Vincent-du-Pendit;46295;44,833333;1.916667
Saint-Symphorien;48184;44,833333;3.616667
Lajo;48079;44,833333;3.433333
Saint-Juéry;48161;44,833333;3.1
Les Vigneaux;5180;44,816667;6.533333
Dunière-sur-Eyrieux;7083;44,816667;4.65
Marcols-les-Eaux;7149;44,816667;4.4
Saint-Laurent-du-Pape;7261;44,816667;4.766667
Saint-Pierreville;7286;44,816667;4.483333
Saint-Sauveur-de-Montagut;7295;44,816667;4.583333
Lachamp-Raphaël;7120;44,816667;4.3
Lachapelle-Graillouse;7121;44,816667;4
Sainte-Eulalie;7235;44,816667;4.183333
Prunet;15156;44,816667;2.466667
Lanquais;24228;44,816667;0.666667
Saint-Laurent-des-Vignes;24437;44,816667;0.45
Saussignac;24523;44,816667;0.333333
Urval;24560;44,816667;0.933333
Cladech;24122;44,816667;1.066667
Groléjac;24207;44,816667;1.3
Siorac-en-Périgord;24538;44,816667;0.983333
La Baume-Cornillane;26032;44,816667;5.05
Plan-de-Baix;26240;44,816667;5.166667
Talence;33522;44,816667;-0.6
Bouliac;33065;44,816667;-0.516667
Saint-Jean-d'Illac;33422;44,816667;-0.783333
Bonnetan;33061;44,816667;-0.416667
Croignon;33141;44,816667;-0.333333
Fargues-Saint-Hilaire;33165;44,816667;-0.45
Baron;33028;44,816667;-0.316667
Cabara;33078;44,816667;-0.166667
Eynesse;33160;44,816667;0.15
Grézillac;33194;44,816667;-0.216667
Lugaignac;33257;44,816667;-0.183333
Pessac-sur-Dordogne;33319;44,816667;0.083333
Pineuilh;33324;44,816667;0.216667
Saint-Jean-de-Blaignac;33421;44,816667;-0.133333
Saint-Pey-de-Castets;33460;44,816667;-0.066667
Saint-Philippe-du-Seignal;33462;44,816667;0.233333
Saint-Quentin-de-Baron;33466;44,816667;-0.283333
Tizac-de-Curton;33531;44,816667;-0.25
Ambel;38008;44,816667;5.933333
Chichilianne;38103;44,816667;5.566667
Corps;38128;44,816667;5.95
Mens;38226;44,816667;5.75
Rauret;43160;44,816667;3.783333
Ladirat;46146;44,816667;1.983333
Mayrinhac-Lentour;46189;44,816667;1.8
Sénaillac-Latronquière;46302;44,816667;2.083333
Thégra;46317;44,816667;1.75
Saint-Bonnet-de-Montauroux;48139;44,816667;3.716667
Fournels;48064;44,816667;3.116667
Noalhac;48106;44,816667;3.133333
Prunières;48121;44,816667;3.35
Saint-Avit-de-Soulège;33377;44,808333;0.125
Aspres-lès-Corps;5009;44,800000;5.983333
Saint-Maurice-en-Valgodemard;5152;44,800000;6.083333
Ollières-sur-Eyrieux (Les);7167;44,800000;4.616667
Saint-Vincent-de-Durfort;7303;44,800000;4.633333
Voulte-sur-Rhône (La);7349;44,800000;4.783333
Coucouron;7071;44,800000;3.966667
Cros-de-Géorand;7075;44,800000;4.133333
Mézilhac;7158;44,800000;4.35
Sainte-Geneviève-sur-Argence;12223;44,800000;2.75
Vezels-Roussy;15257;44,800000;2.583333
Deux-Verges;15060;44,800000;3.033333
Jabrun;15078;44,800000;2.966667
Bayac;24027;44,800000;0.733333
Bourniquel;24060;44,800000;0.85
Gageac-et-Rouillac;24193;44,800000;0.341667
Molières;24273;44,800000;0.833333
Razac-de-Saussignac;24349;44,800000;0.283333
Saint-Nexans;24472;44,800000;0.55
Verdon;24570;44,800000;0.633333
Cénac-et-Saint-Julien;24091;44,800000;1.2
Domme;24152;44,800000;1.216667
Saint-Germain-de-Belvès;24416;44,800000;1.033333
Chamaloc;26069;44,800000;5.383333
Gigors-et-Lozeron;26141;44,800000;5.133333
Marignac-en-Diois;26175;44,800000;5.333333
Ourches;26224;44,800000;5.033333
Saint-Andéol;26291;44,800000;5.266667
Upie;26358;44,800000;4.95
Bègles;33039;44,800000;-0.533333
Pessac;33318;44,800000;-0.616667
Cursan;33145;44,800000;-0.316667
Le Pout;33335;44,800000;-0.366667
Loupes;33252;44,800000;-0.4
Camiac-et-Saint-Denis;33086;44,800000;-0.266667
Daignac;33147;44,800000;-0.25
Espiet;33157;44,800000;-0.266667
Gensac;33186;44,800000;0.083333
Guillac;33196;44,800000;-0.2
Pujols;33344;44,800000;-0.033333
Saint-André-et-Appelles;33369;44,800000;0.2
Saint-Aubin-de-Branne;33375;44,800000;-0.166667
Sainte-Florence;33401;44,800000;-0.1
Saint-Vincent-de-Pertignas;33488;44,800000;-0.116667
Le Monestier-du-Percy;38243;44,800000;5.65
Pellafol;38299;44,800000;5.916667
Saint-Paul-de-Tartas;43215;44,800000;3.9
Calès;46047;44,800000;1.55
Fajoles;46098;44,800000;1.383333
Milhac;46194;44,800000;1.333333
Payrac;46215;44,800000;1.466667
Bannes;46017;44,800000;1.916667
Bessonies;46338;44,800000;2.15
Latronquière;46160;44,800000;2.083333
Lavergne;46165;44,800000;1.766667
Rocamadour;46240;44,800000;1.633333
Laval-Atger;48084;44,800000;3.683333
La Fage-Saint-Julien;48059;44,800000;3.2
Saint-Chély-d'Apcher;48140;44,800000;3.283333
Abriès;5001;44,783333;6.933333
Aiguilles;5003;44,783333;6.866667
L'Argentière-la-Bessée;5006;44,783333;6.55
Issamoulenc;7104;44,783333;4.466667
Rompon;7198;44,783333;4.733333
Saint-Cierge-la-Serre;7221;44,783333;4.683333
Péreyres;7173;44,783333;4.266667
Lacroix-Barrez;12118;44,783333;2.633333
Vitrac-en-Viadène;12304;44,783333;2.833333
Lafeuillade-en-Vézie;15090;44,783333;2.466667
Marcolès;15117;44,783333;2.35
Rouziers;15167;44,783333;2.216667
Conne-de-Labarde;24132;44,783333;0.55
Cunèges;24148;44,783333;0.366667
Monbazillac;24274;44,783333;0.5
Monsac;24281;44,783333;0.7
Pomport;24331;44,783333;0.416667
Rouffignac-de-Sigoulès;24357;44,783333;0.45
Saint-Aubin-de-Lanquais;24374;44,783333;0.583333
Belvès;24035;44,783333;1
Carves;24084;44,783333;1.066667
Monplaisant;24293;44,783333;0.983333
Sagelat;24360;44,783333;1
Saint-Cybranet;24395;44,783333;1.183333
Veyrines-de-Domme;24575;44,783333;1.116667
Ambonil;26007;44,783333;4.9
Beaufort-sur-Gervanne;26035;44,783333;5.15
Montoison;26208;44,783333;4.916667
Ponet-et-Saint-Auban;26246;44,783333;5.316667
Vachères-en-Quint;26359;44,783333;5.266667
Cénac;33118;44,783333;-0.45
Créon;33140;44,783333;-0.35
Latresne;33234;44,783333;-0.483333
Lignan-de-Bordeaux;33245;44,783333;-0.433333
Mérignas;33282;44,783333;-0.083333
Sadirac;33363;44,783333;-0.416667
Bossugan;33064;44,783333;-0.05
Caplong;33094;44,783333;0.15
Coubeyrac;33133;44,783333;0.066667
Dardenac;33148;44,783333;-0.233333
Jugazan;33209;44,783333;-0.166667
La Roquille;33360;44,783333;0.233333
Naujan-et-Postiac;33301;44,783333;-0.183333
Rauzan;33350;44,783333;-0.116667
Saint-Quentin-de-Caplong;33467;44,783333;0.15
Beaufin;38031;44,783333;5.95
Monestier-d'Ambel;38241;44,783333;5.933333
Prébois;38321;44,783333;5.7
Saint-Baudille-et-Pipet;38366;44,783333;5.766667
Saint-Etienne-du-Vigan;43180;44,783333;3.833333
Anglars-Nozac;46006;44,783333;1.416667
Rouffilhac;46241;44,783333;1.416667
Saint-Cirq-Madelon;46257;44,783333;1.3
Aynac;46012;44,783333;1.85
Bio;46030;44,783333;1.783333
Gorses;46125;44,783333;2.05
Gramat;46128;44,783333;1.716667
Leyme;46170;44,783333;1.916667
Saignes;46246;44,783333;1.816667
Terrou;46314;44,783333;2
Grandrieu;48070;44,783333;3.633333
Saint-Paul-le-Froid;48174;44,783333;3.566667
Chauchailles;48044;44,783333;3.1
Saint-Alban-sur-Limagnole;48132;44,783333;3.383333
Sainte-Eulalie;48149;44,783333;3.45
Arès;33011;44,767100;-1.1394
Arvieux;5007;44,766667;6.733333
Château-Ville-Vieille;5038;44,766667;6.8
Ristolas;5120;44,766667;6.95
Saint-Jacques-en-Valgodemard;5144;44,766667;6.05
Ajoux;7004;44,766667;4.516667
Coux;7072;44,766667;4.616667
Pranles;7184;44,766667;4.6
Saint-Julien-du-Gua;7253;44,766667;4.45
Laviolle;7139;44,766667;4.333333
Graissac;12112;44,766667;2.783333
Lacalm;12117;44,766667;2.883333
Leucamp;15103;44,766667;2.533333
Saint-Julien-de-Toursac;15194;44,766667;2.2
Saint-Rémy-de-Chaudes-Aigues;15209;44,766667;3.05
Bouillac;24052;44,766667;0.9
Colombier;24126;44,766667;0.533333
Monestier;24276;44,766667;0.316667
Monmadalès;24278;44,766667;0.616667
Ribagnac;24351;44,766667;0.5
Saint-Avit-Sénieur;24379;44,766667;0.816667
Saint-Cernin-de-Labarde;24385;44,766667;0.566667
Grives;24206;44,766667;1.083333
Saint-Amand-de-Belvès;24363;44,766667;1.033333
Saint-Pardoux-et-Vielvic;24478;44,766667;0.95
Livron-sur-Drôme;26165;44,766667;4.85
Allex;26006;44,766667;4.916667
Cobonne;26098;44,766667;5.083333
Eurre;26125;44,766667;4.983333
Sainte-Croix;26299;44,766667;5.283333
Suze;26346;44,766667;5.116667
Villenave-d'Ornon;33550;44,766667;-0.55
Gradignan;33192;44,766667;-0.616667
Bellefond;33044;44,766667;-0.183333
Blésignac;33059;44,766667;-0.25
Camblanes-et-Meynac;33085;44,766667;-0.5
Faleyras;33163;44,766667;-0.216667
Madirac;33263;44,766667;-0.416667
Romagne;33358;44,766667;-0.183333
Ruch;33361;44,766667;-0.033333
Saint-Léon;33431;44,766667;-0.266667
Listrac-de-Durèze;33247;44,766667;0.05
Margueron;33269;44,766667;0.25
Massugas;33277;44,766667;0.1
Riocaud;33354;44,766667;0.2
Saint-Antoine-du-Queyret;33372;44,766667;0.016667
Reilhaguet;46236;44,766667;1.5
Albiac;46002;44,766667;1.816667
Couzou;46078;44,766667;1.616667
Espeyroux;46096;44,766667;1.933333
Lauresses;46161;44,766667;2.133333
Saint-Médard-Nicourby;46282;44,766667;2.05
Fontanes;48062;44,766667;3.783333
Les Bessons;48025;44,766667;3.25
Rimeize;48128;44,766667;3.316667
Saint-Laurent-de-Veyrès;48167;44,766667;3.15
Chauffayer;5039;44,750000;6.016667
La Roche-de-Rame;5122;44,750000;6.583333
Le Glaizil;5062;44,750000;5.983333
Les Costes;5043;44,750000;6.033333
Creysseilles;7074;44,750000;4.566667
Flaviac;7090;44,750000;4.683333
Lyas;7146;44,750000;4.583333
Pourchères;7179;44,750000;4.516667
Pouzin (Le);7181;44,750000;4.75
Issanlas;7105;44,750000;4
Lavillatte;7137;44,750000;3.933333
Saint-Cirgues-en-Montagne;7224;44,750000;4.1
Alpuech;12005;44,750000;2.85
La Terrisse;12279;44,750000;2.816667
Murols;12166;44,750000;2.583333
Ladinhac;15089;44,750000;2.516667
Saint-Antoine;15172;44,750000;2.333333
Bouniagues;24054;44,750000;0.533333
Flaugeac;24181;44,750000;0.45
Mescoules;24267;44,750000;0.416667
Montferrand-du-Périgord;24290;44,750000;0.866667
Naussannes;24307;44,750000;0.733333
Saint-Avit-Rivière;24378;44,750000;0.883333
Sigoulès;24534;44,750000;0.416667
Thénac;24549;44,750000;0.333333
Larzac;24230;44,750000;1
Nabirat;24300;44,750000;1.283333
Saint-Laurent-la-Vallée;24438;44,750000;1.116667
Loriol-sur-Drôme;26166;44,750000;4.816667
Die;26113;44,750000;5.366667
Montclar-sur-Gervanne;26195;44,750000;5.15
Pontaix;26248;44,750000;5.266667
Véronne;26371;44,750000;5.216667
Saint-Aubin-de-Médoc;33376;44,750000;-0.716667
Cadaujac;33080;44,750000;-0.533333
Blasimon;33057;44,750000;-0.066667
Courpiac;33135;44,750000;-0.183333
Frontenac;33175;44,750000;-0.15
Lugasson;33258;44,750000;-0.166667
Mauriac;33278;44,750000;-0.033333
Quinsac;33349;44,750000;-0.5
Saint-Caprais-de-Bordeaux;33381;44,750000;-0.45
Saint-Genès-de-Lombaud;33408;44,750000;-0.383333
Pellegrue;33316;44,750000;0.083333
Lalley;38204;44,750000;5.683333
Saint-Maurice-en-Trièves;38424;44,750000;5.666667
Tréminis;38514;44,750000;5.766667
Le Vigan;46334;44,750000;1.433333
Payrignac;46216;44,750000;1.35
Labathude;46139;44,750000;2
Saint-Maurice-en-Quercy;46279;44,750000;1.95
Auroux;48010;44,750000;3.733333
Naussac;48105;44,750000;3.783333
Brion;48031;44,750000;3.083333
La Fage-Montivernoux;48058;44,750000;3.183333
Andernos-les-Bains;33005;44,742880;-1.1
Landerrouat;33223;44,741960;0.15898
Champoléon;5032;44,733333;6.233333
La Motte-en-Champsaur;5090;44,733333;6.066667
Molines-en-Queyras;5077;44,733333;6.85
Saint-Eusèbe-en-Champsaur;5141;44,733333;6.033333
Privas;7186;44,733333;4.6
Saint-Julien-en-Saint-Alban;7255;44,733333;4.683333
Veyras;7340;44,733333;4.566667
Burzet;7045;44,733333;4.25
Lanarce;7130;44,733333;4
Mazan-l'Abbaye;7154;44,733333;4.083333
Roux (Le);7200;44,733333;4.15
Saint-Joseph-des-Bancs;7251;44,733333;4.4
Labesserette;15084;44,733333;2.483333
Leynhac;15104;44,733333;2.3
Quézac;15157;44,733333;2.183333
Sansac-Veinazès;15222;44,733333;2.466667
La Trinitat;15241;44,733333;2.95
Bardou;24024;44,733333;0.683333
Issigeac;24212;44,733333;0.6
Labouquerie;24219;44,733333;0.8
Monsaguel;24282;44,733333;0.583333
Sadillac;24359;44,733333;0.483333
Saint-Perdoux;24483;44,733333;0.533333
Singleyrac;24536;44,733333;0.466667
Bouzic;24063;44,733333;1.233333
Daglan;24150;44,733333;1.2
Doissat;24151;44,733333;1.083333
Saint-Aubin-de-Nabirat;24375;44,733333;1.266667
Sainte-Foy-de-Belvès;24406;44,733333;1.05
Saint-Martial-de-Nabirat;24450;44,733333;1.25
Barsac;26027;44,733333;5.283333
Crest;26108;44,733333;5.033333
Grane;26144;44,733333;4.916667
Molières-Glandaz;26187;44,733333;5.4
Cestas;33122;44,733333;-0.683333
Léognan;33238;44,733333;-0.6
Bellebat;33043;44,733333;-0.216667
Cambes;33084;44,733333;-0.45
Cessac;33121;44,733333;-0.183333
Haux;33201;44,733333;-0.383333
Targon;33523;44,733333;-0.266667
Auriolles;33020;44,733333;0.05
Soussac;33516;44,733333;0.016667
Gourdon;46127;44,733333;1.383333
Anglars;46004;44,733333;1.916667
Issendolus;46132;44,733333;1.8
Montet-et-Bouxal;46203;44,733333;2.066667
Sabadel-Latronquière;46244;44,733333;2.083333
Saint-Cirgues;46255;44,733333;2.116667
Thémines;46318;44,733333;1.833333
Villeneuve-de-Duras;47321;44,733333;0.233333
La Panouse;48108;44,733333;3.583333
Fau-de-Peyre;48060;44,733333;3.216667
Fontans;48063;44,733333;3.4
Grandvals;48071;44,733333;3.05
Saint-Astier;47229;44,725000;0.25
Les Infournas;5067;44,716667;6.1
Alissas;7008;44,716667;4.616667
Baix;7022;44,716667;4.766667
Saint-Symphorien-sous-Chomérac;7298;44,716667;4.7
Aizac;7003;44,716667;4.333333
Genestelle;7093;44,716667;4.4
Juvinas;7111;44,716667;4.3
Lespéron;7142;44,716667;3.883333
Montpezat-sous-Bauzon;7161;44,716667;4.2
Cassuéjouls;12058;44,716667;2.833333
Calvinet;15027;44,716667;2.366667
Lapeyrugue;15093;44,716667;2.55
Maurs;15122;44,716667;2.2
Boisse;24045;44,716667;0.65
Lolme;24244;44,716667;0.85
Rampieux;24347;44,716667;0.8
Sainte-Innocence;24423;44,716667;0.4
Saint-Julien-d'Eymet;24433;44,716667;0.433333
Saint-Léon-d'Issigeac;24441;44,716667;0.683333
Saint-Marcory;24446;44,716667;0.933333
Saint-Romain-de-Monpazier;24495;44,716667;0.883333
Orliac;24313;44,716667;1.066667
Saint-Pompont;24488;44,716667;1.15
Cliousclat;26097;44,716667;4.833333
Aix-en-Diois;26001;44,716667;5.416667
Aouste-sur-Sye;26011;44,716667;5.05
Chabrillan;26065;44,716667;4.933333
Laval-d'Aix;26159;44,716667;5.433333
Mirabel-et-Blacons;26183;44,716667;5.116667
Vercheny;26368;44,716667;5.25
Isle-Saint-Georges;33206;44,716667;-0.483333
Saint-Médard-d'Eyrans;33448;44,716667;-0.516667
Baigneaux;33025;44,716667;-0.183333
Baurech;33033;44,716667;-0.45
Cleyrac;33129;44,716667;-0.033333
Le Tourne;33534;44,716667;-0.4
Tabanac;33518;44,716667;-0.416667
Cazaugitat;33117;44,716667;0.016667
Léobard;46169;44,716667;1.3
Carlucet;46059;44,716667;1.616667
Flaujac-Gare;46104;44,716667;1.8
Lacapelle-Marival;46143;44,716667;1.933333
Le Bastit;46018;44,716667;1.666667
Le Bourg;46034;44,716667;1.916667
Rudelle;46242;44,716667;1.883333
Sainte-Colombe;46260;44,716667;2.016667
Théminettes;46319;44,716667;1.866667
Loubès-Bernac;47151;44,716667;0.283333
Chastanier;48041;44,716667;3.75
Langogne;48080;44,716667;3.85
Aumont-Aubrac;48009;44,716667;3.283333
Saint-Hippolyte;12226;44,708333;2.591667
Plaisance;24168;44,708333;0.566667
Agnières-en-Dévoluy;5002;44,700000;5.883333
Saint-Etienne-en-Dévoluy;5139;44,700000;5.933333
Le Noyer;5095;44,700000;6.016667
Poligny;5104;44,700000;6.05
Saint-Crépin;5136;44,700000;6.6
Saint-Véran;5157;44,700000;6.866667
Chomérac;7066;44,700000;4.65
Plagnal (Le);7175;44,700000;3.933333
Saint-Alban-en-Montagne;7206;44,700000;3.916667
Saint-Etienne-de-Boulogne;7230;44,700000;4.466667
Saint-Pierre-de-Colombier;7282;44,700000;4.266667
Huparlac;12116;44,700000;2.783333
Montézic;12151;44,700000;2.65
Junhac;15082;44,700000;2.466667
Montsalvy;15134;44,700000;2.5
Saint-Etienne-de-Maurs;15184;44,700000;2.2
Sénezergues;15226;44,700000;2.433333
Faurilles;24176;44,700000;0.7
Fonroque;24186;44,700000;0.416667
Marsalès;24257;44,700000;0.9
Monmarvès;24279;44,700000;0.6
Saint-Capraise-d'Eymet;24383;44,700000;0.5
Sainte-Eulalie-d'Eymet;24402;44,700000;0.366667
Salles-de-Belvès;24517;44,700000;1
Saulce-sur-Rhône;26337;44,700000;4.783333
Aurel;26019;44,700000;5.3
Divajeu;26115;44,700000;5.016667
Saillans;26289;44,700000;5.183333
Ayguemorte-les-Graves;33023;44,700000;-0.483333
Beautiran;33037;44,700000;-0.45
Martillac;33274;44,700000;-0.516667
Lanton;33229;44,700000;-1.033333
Capian;33093;44,700000;-0.333333
Daubèze;33149;44,700000;-0.15
Ladaux;33215;44,700000;-0.233333
Langoiran;33226;44,700000;-0.383333
Martres;33275;44,700000;-0.183333
Montignac;33292;44,700000;-0.216667
Portets;33334;44,700000;-0.416667
Saint-Genis-du-Bois;33409;44,700000;-0.183333
Sauveterre-de-Guyenne;33506;44,700000;-0.083333
Saint-Cirq-Souillaguet;46258;44,700000;1.45
Saint-Clair;46259;44,700000;1.4
Séniergues;46304;44,700000;1.55
Soucirac;46308;44,700000;1.5
Reilhac;46235;44,700000;1.716667
Saint-Bressou;46249;44,700000;1.983333
Saint-Simon;46292;44,700000;1.866667
Sonac;46306;44,700000;1.883333
Esclottes;47089;44,700000;0.166667
Saint-Sernin;47278;44,700000;0.233333
Savignac-de-Duras;47294;44,700000;0.2
La Villedieu;48197;44,700000;3.5
Rocles;48129;44,700000;3.783333
Saint-Flour-de-Mercoire;48150;44,700000;3.833333
Saint-Jean-la-Fouillouse;48160;44,700000;3.666667
Saint-Sauveur-de-Ginestoux;48182;44,700000;3.6
La Chaze-de-Peyre;48047;44,700000;3.25
Malbouzon;48087;44,700000;3.133333
Serverette;48188;44,700000;3.383333
Orcières;5096;44,683333;6.333333
Freyssenet;7092;44,683333;4.55
Rochessauve;7194;44,683333;4.616667
Saint-Lager-Bressac;7260;44,683333;4.7
Asperjoc;7016;44,683333;4.35
Astet;7018;44,683333;4.05
Cellier-du-Luc;7047;44,683333;3.916667
Chirols;7065;44,683333;4.3
Meyras;7156;44,683333;4.266667
Saint-Andéol-de-Vals;7210;44,683333;4.383333
Saint-Michel-de-Boulogne;7277;44,683333;4.433333
Thueyts;7322;44,683333;4.216667
Campouriez;12048;44,683333;2.616667
Laguiole;12119;44,683333;2.85
Saint-Amans-des-Cots;12209;44,683333;2.65
Cassaniouze;15029;44,683333;2.383333
Mourjou;15136;44,683333;2.333333
Saint-Constant;15181;44,683333;2.233333
Saint-Urcize;15216;44,683333;3.016667
Capdrot;24080;44,683333;0.916667
Monpazier;24280;44,683333;0.9
Razac-d'Eymet;24348;44,683333;0.483333
Saint-Aubin-de-Cadelech;24373;44,683333;0.5
Saint-Cassien;24384;44,683333;0.85
Campagnac-lès-Quercy;24075;44,683333;1.183333
Prats-du-Périgord;24337;44,683333;1.066667
Mirmande;26185;44,683333;4.833333
Aubenasson;26015;44,683333;5.15
Autichamp;26021;44,683333;4.95
Châtillon-en-Diois;26086;44,683333;5.466667
Espenel;26122;44,683333;5.233333
Glandage;26142;44,683333;5.6
La Roche-sur-Grane;26277;44,683333;4.933333
Montmaur-en-Diois;26205;44,683333;5.383333
Piégros-la-Clastre;26234;44,683333;5.1
Saint-Roman;26327;44,683333;5.433333
Saint-Sauveur-en-Diois;26328;44,683333;5.166667
Castres-Gironde;33109;44,683333;-0.45
Audenge;33019;44,683333;-1
Marcheprime;33555;44,683333;-0.85
Cantois;33092;44,683333;-0.233333
Cardan;33098;44,683333;-0.333333
Coirac;33131;44,683333;-0.166667
Escoussans;33156;44,683333;-0.266667
Lestiac-sur-Garonne;33241;44,683333;-0.383333
Paillet;33311;44,683333;-0.366667
Saint-Brice;33379;44,683333;-0.15
Soulignac;33515;44,683333;-0.283333
Villenave-de-Rions;33549;44,683333;-0.333333
Saint-Ferme;33400;44,683333;0.066667
Lunegarde;46181;44,683333;1.683333
Montfaucon;46204;44,683333;1.566667
Saint-Chamarand;46253;44,683333;1.466667
Salviac;46297;44,683333;1.266667
Cardaillac;46057;44,683333;2
Le Bouyssou;46036;44,683333;1.95
Prendeignes;46226;44,683333;2.116667
Baleyssagues;47020;44,683333;0.166667
Sainte-Colombe-de-Duras;47236;44,683333;0.133333
Saint-Jean-de-Duras;47247;44,683333;0.3
Soumensac;47303;44,683333;0.316667
Cavarc;47063;44,683333;0.633333
Saint-Quentin-du-Dropt;47272;44,683333;0.583333
Tourliac;47311;44,683333;0.816667
Les Laubies;48083;44,683333;3.433333
Pierrefiche;48112;44,683333;3.733333
Javols;48076;44,683333;3.35
Recoules-d'Aubrac;48123;44,683333;3.033333
Sainte-Colombe-de-Peyre;48142;44,683333;3.233333
Ceillac;5026;44,666667;6.775
Guillestre;5065;44,666667;6.65
La Fare-en-Champsaur;5054;44,666667;6.066667
Mont-Dauphin;5082;44,666667;6.616667
Réotier;5116;44,666667;6.6
Saint-Jean-Saint-Nicolas;5145;44,666667;6.216667
Saint-Julien-en-Champsaur;5147;44,666667;6.133333
Saint-Michel-de-Chaillol;5153;44,666667;6.166667
Saint-Bauzile;7219;44,666667;4.666667
Barnas;7025;44,666667;4.166667
Pont-de-Labeaume;7178;44,666667;4.283333
Vals-les-Bains;7331;44,666667;4.366667
Soulages-Bonneval;12273;44,666667;2.816667
Fournoulès;15071;44,666667;2.283333
Le Trioulou;15242;44,666667;2.183333
Eymet;24167;44,666667;0.4
Gaugeac;24195;44,666667;0.883333
Besse;24039;44,666667;1.116667
Mazeyrolles;24263;44,666667;1.016667
Chastel-Arnaud;26080;44,666667;5.2
Lus-la-Croix-Haute;26168;44,666667;5.7
Menglon;26178;44,666667;5.466667
Rimon-et-Savel;26266;44,666667;5.3
