groups;annee;mois;jour;code_commune;commune.x;surface_ha;type_vegetation;lieu_de_stockage;masse_tonne_matiere_seche;source;rmq;date;datemj;commune.y;lat;lon
agri_fire;2004;8;1;72319;Sainte-Sabine;0,300;chaume;NA;NA;ouest France;NA;2004-08-01;08-01;SAINTE-SABINE-SUR-LONGEVE;48,1357559817;0,089990011214100
agri_fire;2004;8;1;72282;Saint-Georges-le-Gaultier;1,000;chaume;NA;NA;ouest France;NA;2004-08-01;08-01;SAINT-GEORGES-LE-GAULTIER;48,2951885176;-0,110267923649000
agri_fire;2004;8;1;53077;Cossé;NA;chaume;NA;NA;ouest France;NA;2004-08-01;08-01;COSSE-LE-VIVIEN;47,9458587900;-0,934606329089000
agri_fire;2004;8;1;53105;Gesnes;0,080;chaume;NA;NA;ouest France;NA;2004-08-01;08-01;GESNES;48,1503325044;-0,593903165779000
agri_fire;2004;7;31;85061;Château-Guibert;0,500;champ;NA;NA;ouest France;NA;2004-07-31;07-31;CHATEAUNEUF;46,9169444350;-1,926113183200000
agri_fire;2004;7;31;85016;Beaulieu-sous-la-Roche;0,030;champ;NA;NA;ouest France;NA;2004-07-31;07-31;BEAUREPAIRE;46,9050210355;-1,101448670130000
agri_fire;2004;7;31;85038;les Brouzils;6,000;champ;NA;NA;ouest France;NA;2004-07-31;07-31;LA BRUFFIERE;47,0148006973;-1,183297583180000
agri_fire;2004;7;31;44056;Fay-de-Bretagne;4,000;ble;NA;NA;ouest France;NA;2004-07-31;07-31;FAY-DE-BRETAGNE;47,3905699563;-1,795302619460000
agri_fire;2004;7;31;53218;Sainte-Gemmes-le-Robert;6,000;chaume;NA;NA;ouest France;NA;2004-07-31;07-31;SAINTE-GEMMES-LE-ROBERT;48,2045535141;-0,373170787282000
agri_fire;2004;7;31;72216;Neuvillalais;0,500;chaume;NA;NA;ouest France;NA;2004-07-31;07-31;NEUVILLALAIS;48,1540701215;-0,007261007059730
agri_fire;2004;7;30;53274;Vimarcé;NA;champ;NA;NA;ouest France;NA;2004-07-30;07-30;VIMARCE;48,1878029439;-0,231085796657000
agri_fire;2004;7;30;53140;Louverné;4,000;champ;NA;NA;ouest France;NA;2004-07-30;07-30;LOUVERNE;48,1255057038;-0,711543672275000
agri_fire;2004;7;30;53089;Daon;0,050;champ;NA;NA;ouest France;NA;2004-07-30;07-30;DAON;47,7578017678;-0,627519055718000
agri_fire;2004;7;30;32341;RÉJAUMONT;NA;chaume;NA;NA;sud ouest;NA;2004-07-30;07-30;REJAUMONT;43,8138233726;0,550399448100000
agri_fire;2004;7;29;61339;Putanges-le-Lac (Rabodanges);15,000;recolte;NA;NA;ouest France;NA;2004-07-29;07-29;PUTANGES-PONT-ECREPIN;48,7664496680;-0,252215702706000
agri_fire;2004;7;29;35200;Moutiers;8,000;ble;NA;NA;ouest France;NA;2004-07-29;07-29;MOUTIERS;47,9759859892;-1,205168213300000
agri_fire;2004;7;29;47076;CUQ;2,000;chaume;NA;NA;sud ouest;NA;2004-07-29;07-29;CUQ;44,0810900261;0,716495336369000
agri_fire;2004;7;29;49218;Puiset-Doré;1,500;chaume;NA;NA;ouest France;NA;2004-07-29;07-29;MONTREVAULT;47,2553954040;-1,051609710250000
agri_fire;2004;7;29;72260;Ruaudin;0,050;broussaille;NA;NA;ouest France;NA;2004-07-29;07-29;RUAUDIN;47,9430727058;0,266049763098000
agri_fire;2004;7;29;72026;Beaufay;1,800;chaume;NA;NA;ouest France;NA;2004-07-29;07-29;BEAUFAY;48,1423466194;0,342290713803000
agri_fire;2004;7;29;72124;Écommoy;1,000;sapiniere;NA;NA;ouest France;NA;2004-07-29;07-29;ECOMMOY;47,8249669123;0,284900847455000
agri_fire;2004;7;29;72022;le Bailleul;1,000;ble;NA;NA;ouest France;NA;2004-07-29;07-29;LE BAILLEUL;47,7724310115;-0,179561724396000
agri_fire;2004;7;28;85160;Nesmy;NA;champ;NA;NA;ouest France;NA;2004-07-28;07-28;NIEUL-LE-DOLENT;46,5676509922;-1,515601945480000
agri_fire;2004;7;28;72264;SABLE-SUR-SARTHE;2,000;champ;NA;NA;ouest France;NA;2004-07-28;07-28;SABLE-SUR-SARTHE;47,8378265007;-0,354705885665000
agri_fire;2004;7;28;32367;SAINT-CHRISTAUD;NA;chaume;NA;NA;sud ouest;NA;2004-07-28;07-28;SAINT-CHRISTAUD;43,5257567477;0,261157404352000
agri_fire;2004;7;28;31507;Saint-Paul-sur-Save;6,000;chaume;NA;NA;sud ouest;NA;2004-07-28;07-28;SAINT-PAUL-SUR-SAVE;43,6995163900;1,220586480210000
agri_fire;2004;7;28;85119;les Landes-Génusson;0,100;champ;NA;NA;ouest France;NA;2004-07-28;07-28;LANDEVIEILLE;46,6444349925;-1,785436784700000
agri_fire;2004;7;28;85064;Chauché;2,000;champ;NA;NA;ouest France;NA;2004-07-28;07-28;CHAVAGNES-EN-PAILLERS;46,8951394423;-1,240547687130000
agri_fire;2004;7;28;85197;Mormaison (Montréverd);1,000;champ;NA;NA;ouest France;NA;2004-07-28;07-28;SAINT-AUBIN-DES-ORMEAUX;46,9958175597;-1,042165687220000
agri_fire;2004;7;28;85154;Saint-Germain-l'Aiguiller;5,000;chaume;NA;NA;ouest France;NA;2004-07-28;07-28;MOUILLERON-LE-CAPTIF;46,7104764993;-1,461296614180000
agri_fire;2004;7;28;72368;Vancé;12,000;chaume_culture;NA;NA;ouest France;NA;2004-07-28;07-28;VANCE;47,8347996701;0,659547605602000
agri_fire;2004;7;26;85286;La Taillée;0,500;champ;NA;NA;ouest France;NA;2004-07-26;07-26;TALLUD-SAINTE-GEMME;46,6949386862;-0,886169517112000
agri_fire;2004;7;26;42207;SAINT-CHAMOND;NA;ble;NA;NA;le progrès;NA;2004-07-26;07-26;SAINT-CHAMOND;45,4698319517;4,501849895060000
agri_fire;2004;7;26;32285;MONTESQUIOU;0,500;chaume;NA;NA;sud ouest;NA;2004-07-26;07-26;MONTESQUIOU;43,5780506568;0,332305259910000
agri_fire;2004;7;26;32092;CATONVIELLE;1,000;chaume;NA;NA;sud ouest;NA;2004-07-26;07-26;CATONVIELLE;43,6560806019;0,962548344082000
agri_fire;2004;7;26;57106;BOUZON-GELLENAVE;0,500;chaume;NA;NA;sud ouest;NA;2004-07-26;07-26;BOUZONVILLE;49,2988626834;6,541610198870000
agri_fire;2004;7;26;24487;Saint-Pierre-d'Eyraud;0,300;chaume;NA;NA;sud ouest;NA;2004-07-26;07-26;SAINT-PIERRE-D'EYRAUD;44,8735238216;0,322188451159000
agri_fire;2004;7;26;16095;CHENON;18,000;ble;NA;NA;sud ouest;NA;2004-07-26;07-26;CHENON;45,9440915736;0,222439257515000
agri_fire;2004;7;25;17140;Dolus-d'Oléron;5,000;champ;NA;NA;sud ouest;NA;2004-07-25;07-25;DOLUS-D'OLERON;45,9096185439;-1,257509537480000
agri_fire;2004;7;25;32132;FLEURANCE;3,000;chaume;NA;NA;sud ouest;NA;2004-07-25;07-25;FLEURANCE;43,8402794076;0,642455865460000
agri_fire;2004;7;25;32241;Mas-D'Auvignon.;5,000;chaume;NA;NA;sud ouest;NA;2004-07-25;07-25;MAS-D'AUVIGNON;43,8915218627;0,505530221508000
agri_fire;2004;7;25;49331;Chapelle-sur-Oudon (Segre);5,000;chaume;NA;NA;ouest France;NA;2004-07-25;07-25;SEGRE;47,7016654227;-0,863354104119000
agri_fire;2004;7;25;50167;Dragey-Ronthon;14,000;recolte;NA;NA;ouest France;NA;2004-07-25;07-25;DRAGEY-RONTHON;48,7166999564;-1,488322638250000
agri_fire;2004;7;24;69283;Mions;1,500;ble;NA;NA;le progrès;NA;2004-07-24;07-24;MIONS;45,6647373498;4,949152108970000
agri_fire;2004;7;24;35200;Moutiers;8,000;recolte_ble;NA;NA;ouest France;NA;2004-07-24;07-24;MOUTIERS;47,9759859892;-1,205168213300000
agri_fire;2004;7;23;32054;BIRAN;0,200;chaumes;NA;NA;sud ouest;NA;2004-07-23;07-23;BIRAN;43,6946727542;0,404239086653000
agri_fire;2004;7;22;69275;Décines;3,000;chaume;NA;NA;le progrès;NA;2004-07-22;07-22;DECINES-CHARPIEU;45,7717277447;4,961427046350000
agri_fire;2004;7;22;47032;Bon-Encontre (Agen);1,000;chaume;NA;NA;sud ouest;NA;2004-07-22;07-22;BON-ENCONTRE;44,2084448019;0,689070804076000
agri_fire;2004;7;21;47195;Nérac;0,200;herbe_seche;NA;NA;sud ouest;NA;2004-07-21;07-21;NERAC;44,1321004332;0,343358299602000
agri_fire;2004;7;21;47021;Barbaste;1,000;chaume;NA;NA;sud ouest;NA;2004-07-21;07-21;BARBASTE;44,1586009186;0,244120736429000
agri_fire;2004;7;21;47119;Houeillès;0,300;pin;NA;NA;sud ouest;NA;2004-07-21;07-21;HOUEILLES;44,1926576164;0,042074498174300
agri_fire;2004;7;20;85282;Sigournais;3,000;champ;NA;NA;ouest France;NA;2004-07-20;07-20;SOULLANS;46,7951288466;-1,913926994570000
agri_fire;2004;7;20;85142;La Merlatière;NA;champ;NA;NA;ouest France;NA;2004-07-20;07-20;MERVENT;46,5325327351;-0,748519927998000
agri_fire;2004;7;20;85160;Nesmy;1,000;champ;NA;NA;ouest France;NA;2004-07-20;07-20;NIEUL-LE-DOLENT;46,5676509922;-1,515601945480000
agri_fire;2004;7;19;29170;Plomelin;0,500;paille;NA;NA;ouest France;NA;2004-07-19;07-19;PLOMELIN;47,9356261766;-4,150347939370000
agri_fire;2004;7;19;53210;Saint-Denis d'Anjou;0,200;champ;NA;NA;ouest France;NA;2004-07-19;07-19;SAINT-DENIS-D'ANJOU;47,7899907217;-0,443836396748000
agri_fire;2004;7;19;47289;LA SAUVETAT-DE-SAVÈRES;8,000;chaume;NA;NA;sud ouest;NA;2004-07-19;07-19;LA SAUVETAT-DE-SAVERES;44,2306316088;0,795887481537000
agri_fire;2004;7;17;42236;SAINT-HILAIRE-SOUS-CHARLIEU;3,500;ble;NA;NA;le progrès;NA;2004-07-17;07-17;SAINT-HILAIRE-SOUS-CHARLIEU;46,1210288218;4,183361482800000
agri_fire;2004;7;17;69280;JONS;2,000;chaume;NA;NA;le progrès;NA;2004-07-17;07-17;JONS;45,8001909817;5,078420309060000
agri_fire;2004;7;16;32414;Sarragachies;1,000;chaume;NA;NA;sud ouest;NA;2004-07-16;07-16;SARRAGACHIES;43,6843173122;-0,050457070293600
agri_fire;2004;7;16;16366;Segonzac;0,020;paille;NA;NA;sud ouest;NA;2004-07-16;07-16;SEGONZAC;45,6180187853;-0,215554491203000
agri_fire;2004;7;16;16073;Chalais;8,000;ble;NA;NA;sud ouest;NA;2004-07-16;07-16;CHALAIS;45,2739548684;0,038550886728900
agri_fire;2004;7;16;16037;Bellon;4,000;ble;NA;NA;sud ouest;NA;2004-07-16;07-16;BELLON;45,3129742539;0,116774132043000
agri_fire;2004;7;16;16131;Esse;2,000;ble;NA;NA;sud ouest;NA;2004-07-16;07-16;ESSE;46,0262718319;0,720395594442000
agri_fire;2004;7;16;47155;Madaillan;2,000;broussaille;NA;NA;sud ouest;NA;2004-07-16;07-16;MADAILLAN;44,2769695730;0,581273435521000
agri_fire;2004;7;16;47061;Caumont-sur-Garonne;3,000;chaume;NA;NA;sud ouest;NA;2004-07-16;07-16;CAUMONT-SUR-GARONNE;44,4273646306;0,180258974885000
agri_fire;2004;7;16;32162;Jégun;20,000;chaume;NA;NA;sud ouest;NA;2004-07-16;07-16;JEGUN;43,7570244971;0,444927159956000
agri_fire;2004;7;16;32302;Ornézan;7,000;chaume;NA;NA;sud ouest;NA;2004-07-16;07-16;ORNEZAN;43,5131064051;0,597407861877000
agri_fire;2004;7;16;32132;Fleurance;0,080;broussaille;NA;NA;sud ouest;NA;2004-07-16;07-16;FLEURANCE;43,8402794076;0,642455865460000
agri_fire;2004;7;15;24441;ST-LÉON-D'ISSIGEAC;4,000;ble;NA;NA;sud ouest;NA;2004-07-15;07-15;SAINT-LEON-D'ISSIGEAC;44,7210156479;0,699300856862000
agri_fire;2004;7;15;47233;Sainte-Bazeille;1,000;paille;NA;NA;sud ouest;NA;2004-07-15;07-15;SAINTE-BAZEILLE;44,5304887615;0,103191443155000
agri_fire;2004;7;15;32442;Terraube;1,000;chaume;NA;NA;sud ouest;NA;2004-07-15;07-15;TERRAUBE;43,9023919124;0,554587221859000
agri_fire;2004;7;15;32032;Bassoues;3,000;recolte_broussaille;NA;NA;sud ouest;NA;2004-07-15;07-15;BASSOUES;43,5746981282;0,250833714545000
agri_fire;2004;7;15;32319;Plaisance-du-Gers;3,000;paille;NA;NA;sud ouest;NA;2004-07-15;07-15;PLAISANCE;43,6007929078;0,043749271977200
agri_fire;2004;7;15;32410;Samatan;0,500;chaume;NA;NA;sud ouest;NA;2004-07-15;07-15;SAMATAN;43,4935426323;0,934596447621000
agri_fire;2004;7;14;47117;Hautefage-la-Tour;0,300;ble;NA;NA;sud ouest;NA;2004-07-14;07-14;HAUTEFAGE-LA-TOUR;44,3417684874;0,773421514750000
agri_fire;2004;7;14;32319;Plaisance (-du-Gers);1,500;ble;NA;NA;sud ouest;NA;2004-07-14;07-14;PLAISANCE;43,6007929078;0,043749271977200
agri_fire;2004;7;14;32194;Larressingle;1,000;jachere;NA;NA;sud ouest;NA;2004-07-14;07-14;LARRESSINGLE;43,9368488739;0,315969643669000
agri_fire;2004;7;13;32320;Plieux;1,000;chaume;NA;NA;sud ouest;NA;2004-07-13;07-13;PLIEUX;43,9527887439;0,742854267705000
agri_fire;2004;7;13;53076;Cossé-en-Champagne;3,000;chaume;NA;NA;ouest France;NA;2004-07-13;07-13;COSSE-EN-CHAMPAGNE;47,9650841130;-0,323516283471000
agri_fire;2004;7;13;53155;Montenay;1,000;NA;NA;NA;ouest France;NA;2004-07-13;07-13;MONTENAY;48,2791740131;-0,892252753941000
agri_fire;2004;7;12;47228;Saint-Antoine-de-Ficalba;60,000;ble;NA;NA;sud ouest;NA;2004-07-12;07-12;SAINT-ANTOINE-DE-FICALBA;44,3406134125;0,720236260275000
agri_fire;2004;7;11;72229;Parennes;0,090;chaume;NA;NA;ouest France;NA;2004-07-11;07-11;PARENNES;48,1171850426;-0,185567402147000
agri_fire;2004;7;11;72173;Luceau;0,050;foin;NA;NA;ouest France;NA;2004-07-11;07-11;LUCEAU;47,7177033077;0,391455867565000
agri_fire;2004;7;11;72329;Savigné-l'Évêque;0,060;NA;NA;NA;ouest France;NA;2004-07-11;07-11;SAVIGNE-L'EVEQUE;48,0834488074;0,287812838107000
agri_fire;2004;7;11;32322;POMPIAC;3,000;chaume;NA;NA;sud ouest;NA;2004-07-11;07-11;POMPIAC;43,5155437622;1,003963553440000
agri_fire;2004;7;8;32395;Sainte-Mère;15,000;chaume;NA;NA;sud ouest;NA;2004-07-08;07-08;SAINTE-MERE;44,0020371308;0,683954307880000
agri_fire;2004;7;8;32442;Terraube;30,000;chaume_broussaille_ble;NA;NA;sud ouest;NA;2004-07-08;07-08;TERRAUBE;43,9023919124;0,554587221859000
agri_fire;2004;7;8;47309;TOMBEBOEUF;4,000;chaume;NA;NA;sud ouest;NA;2004-07-08;07-08;TOMBEBOEUF;44,5192333821;0,452312617124000
agri_fire;2004;7;7;61345;Rémalard;8,000;orge;NA;NA;ouest France;NA;2004-07-07;07-07;REMALARD;48,4498027895;0,779128000720000
agri_fire;2004;7;6;32132;FLEURANCE;1,000;chaume;NA;NA;sud ouest;NA;2004-07-06;07-06;FLEURANCE;43,8402794076;0,642455865460000
agri_fire;2004;7;6;56018;Billiers;5,000;ble_chaume;NA;NA;ouest France;NA;2004-07-06;07-06;BILLIERS;47,5234827047;-2,479729893970000
agri_fire;2004;7;5;47323;Villeneuve-sur-Lot;5,000;champ;NA;NA;sud ouest;NA;2004-07-05;07-05;VILLENEUVE-SUR-LOT;44,4251092866;0,742526167632000
agri_fire;2004;7;4;31574;Vernet;20,000;chaume_recolte;NA;NA;sud ouest;NA;2004-07-04;07-04;VERNET;43,4279795368;1,421374318750000
agri_fire;2004;7;3;53151;Méral;2,000;paille;NA;NA;ouest France;NA;2004-07-03;07-03;MERAL;47,9514671567;-1,015494224800000
agri_fire;2004;7;2;42095;Firminy;1,000;paille;NA;NA;le progrès;NA;2004-07-02;07-02;FIRMINY;45,3788146093;4,288794561360000
agri_fire;2004;7;2;17115;Colombiers;NA;NA;NA;NA;AFP;NA;2004-07-02;07-02;COLOMBIERS;45,6427817429;-0,555075273986000
agri_fire;2004;7;1;01102;Chevroux;1,000;paille;NA;NA;le progrès;NA;2004-07-01;07-01;CHEVROUX;46,3824925500;4,962882759720000
agri_fire;2004;6;30;64511;Sauvagnon;NA;foin;NA;NA;sud ouest;NA;2004-06-30;06-30;SAUVAGNON;43,3933131319;-0,389091623871000
agri_fire;2004;6;30;47045;CALIGNAC;8,000;chaume;NA;NA;sud ouest;NA;2004-06-30;06-30;CALIGNAC;44,1363247779;0,417050425770000
agri_fire;2004;6;30;85071;Commequiers;0,080;chaume;NA;NA;ouest France;NA;2004-06-30;06-30;LA COPECHAGNIERE;46,8523980181;-1,343497468980000
agri_fire;2004;6;29;17274;Périgny;4,000;chaume;NA;NA;sud ouest;NA;2004-06-29;06-29;PERIGNY;46,1574551352;-1,088860848640000
agri_fire;2004;6;29;47145;LAYRAC;0,060;chaume;NA;NA;sud ouest;NA;2004-06-29;06-29;LAYRAC;44,1205847258;0,655048484192000
agri_fire;2004;6;27;17315;SAINT-CHRISTOPHE;4,000;chaume;NA;NA;sud ouest;NA;2004-06-27;06-27;SAINT-CHRISTOPHE;46,1399234323;-0,948048348977000
agri_fire;2004;6;27;32239;Marsolan;2,000;chaumes;NA;NA;sud ouest;NA;2004-06-27;06-27;MARSOLAN;43,9410871869;0,536253009909000
agri_fire;2004;6;26;47015;Astaffort;0,500;champ;NA;NA;sud ouest;NA;2004-06-26;06-26;ASTAFFORT;44,0646686165;0,658006549076000
agri_fire;2004;6;23;32013;AUCH;0,100;chaume;NA;NA;sud ouest;NA;2004-06-23;06-23;AUCH;43,6534300414;0,575190250459000
agri_fire;2004;6;22;47107;GALAPIAN;0,800;chaume;NA;NA;sud ouest;NA;2004-06-22;06-22;GALAPIAN;44,2992744201;0,411455620823000
agri_fire;2004;6;18;47167;MÉZIN;1,000;chaume;NA;NA;sud ouest;NA;2004-06-18;06-18;MEZIN;44,0600445974;0,267088147392000
agri_fire;2004;6;16;17446;THORS;NA;champ;NA;NA;sud ouest;NA;2004-06-16;06-16;THORS;45,8252238601;-0,316151081372000
agri_fire;2004;6;15;17185;LE GUA;1,000;herbe;NA;NA;sud ouest;NA;2004-06-15;06-15;LE GUA;45,7264855028;-0,965197924835000
agri_fire;2004;6;10;69094;GRÉZIEU-LA-VARENNE;1,000;champ;NA;NA;le progrès;NA;2004-06-10;06-10;GREZIEU-LA-VARENNE;45,7477283973;4,689507380400000
agri_fire;2004;6;9;01099;CHAZEY-SUR-AIN;3,000;champ;NA;NA;le progrès;NA;2004-06-09;06-09;CHAZEY-SUR-AIN;45,8929448968;5,255284985240000
agri_fire;2004;6;8;32383;SAINT-JUSTIN;2,000;chaume;NA;NA;sud ouest;NA;2004-06-08;06-08;SAINT-JUSTIN;43,4833069212;0,148719879658000
agri_fire;2004;6;3;17147;ECOYEUX;1,500;champ;NA;NA;sud ouest;NA;2004-06-03;06-03;ECOYEUX;45,8146188936;-0,519324133550000
agri_fire;2004;5;25;47285;SAMAZAN;1,000;chaume;NA;NA;sud ouest;NA;2004-05-25;05-25;SAMAZAN;44,4348291944;0,109706411573000
agri_fire;2004;1;11;32219;Lupiac;NA;NA;hangar;45,0;sud ouest;NA;2004-01-11;01-11;LUPIAC;43,6880530746;0,187356485668000
agri_fire;2004;1;12;49310;Saint-Paul-du-Bois;NA;paille;hangar;60,0;ouest France;10 tonnes engrais;2004-01-12;01-12;SAINT-PAUL-DU-BOIS;47,0892502591;-0,541920339488000
agri_fire;2004;1;26;29173;Plonéis;NA;fourrage_materiel;hangar;NA;ouest France;NA;2004-01-26;01-26;PLONEIS;48,0113210792;-4,209347327080000
agri_fire;2004;3;28;17086;Chaniers;NA;paille;hangar;50,0;sud ouest;NA;2004-03-28;03-28;CHANIERS;45,7339723464;-0,551943475215000
agri_fire;2004;5;2;17410;SAINT-THOMAS- DE-CONAC;NA;paille;hangar;400,0;sud ouest;NA;2004-05-02;05-02;SAINT-THOMAS-DE-CONAC;45,3917509650;-0,699077246125000
agri_fire;2004;5;16;85250;Saint-Mathurin;NA;paille_foin;hangar;NA;ouest France;NA;2004-05-16;05-16;SAINT-MAURICE-DES-NOUES;46,5955876221;-0,724327725888000
agri_fire;2004;5;21;85202;Sainte-Cécile;NA;paille_porc;hangar;NA;ouest France;NA;2004-05-21;05-21;SAINT-CHRISTOPHE-DU-LIGNERON;46,8151386519;-1,740354134930000
agri_fire;2004;5;22;85161;Nieul-le-Dolent;NA;paille_foin;hangar;60,0;ouest France;matériel agricole;2004-05-22;05-22;NIEUL-SUR-L'AUTISE;46,4247269870;-0,665995249042000
agri_fire;2004;6;1;40091;Duhort-Bachen;NA;paille_foin;hangar;NA;sud ouest;NA;2004-06-01;06-01;DUHORT-BACHEN;43,7174754402;-0,321523515178000
agri_fire;2004;6;13;47301;SEYCHES;NA;foin;hangar;100,0;sud ouest;NA;2004-06-13;06-13;SEYCHES;44,5491210196;0,292236597438000
agri_fire;2004;6;12;24304;"NANTHEUIL";NA;foin_paille;hangar;140,0;sud ouest;NA;2004-06-12;06-12;"NANTHEUIL";45,4263272071;0,956262787704000
agri_fire;2004;6;17;17383;SAINT-PIERRE- DE-JUILLERS;NA;foin_paille;hangar;20,0;sud ouest;NA;2004-06-17;06-17;SAINT-PIERRE-DE-JUILLERS;45,9459752445;-0,384995955573000
agri_fire;2004;6;26;24097;CHAMPAGNE- ET-FONTAINE;NA;fourrage;hangar;NA;sud ouest;matériel agricole;2004-06-26;06-26;CHAMPAGNE-ET-FONTAINE;45,4290860632;0,336264937907000
agri_fire;2004;6;27;24205;GRIGNOLS;NA;foin;champ;45,0;sud ouest;NA;2004-06-27;06-27;GRIGNOLS;45,0847043136;0,539775704647000
agri_fire;2004;7;7;56154;Peillac;NA;foin;hangar;60,0;ouest France;NA;2004-07-07;07-07;PEILLAC;47,7151673014;-2,218647082280000
agri_fire;2004;7;26;47137;Laplume;NA;paille_bois;hangar;NA;sud ouest;plus maison;2004-07-26;07-26;LAPLUME;44,1172103179;0,538616105986000
agri_fire;2004;7;26;17172;GÉMOZAC;NA;foin;hangar;50,0;sud ouest;NA;2004-07-26;07-26;GEMOZAC;45,5615748972;-0,684082033771000
agri_fire;2004;8;2;64247;Gotein-Libarrenx;NA;foin;hangar;24,0;sud ouest;NA;2004-08-02;08-02;GOTEIN-LIBARRENX;43,1917199949;-0,889247440623000
agri_fire;2004;8;10;22391;Yvignac-la-Tour;NA;fourrage;hangar;150,0;ouest France;NA;2004-08-10;08-10;YVIGNAC-LA-TOUR;48,3488527307;-2,170940677620000
agri_fire;2004;8;13;85099;LE GIROUARD;NA;foin;hangar;50,0;ouest France;NA;2004-08-13;08-13;GIVRAND;46,6822701061;-1,878727224300000
agri_fire;2004;8;18;61036;Belfonds;NA;paille;hangar;450,0;ouest France;NA;2004-08-18;08-18;BELFONDS;48,6109514041;0,107175122984000
agri_fire;2004;8;19;22046;Collinée;NA;fourrage;hangar;15,0;ouest France;NA;2004-08-19;08-19;COLLINEE;48,2937312654;-2,522468036930000
agri_fire;2004;8;19;44131;Pornic;NA;foin;hangar;300,0;ouest France;NA;2004-08-19;08-19;PORNIC;47,1223972452;-2,051823344790000
agri_fire;2004;8;22;49239;Beaupréau-en-Mauges (Pin-en-Mauges);NA;fourrage;hangar;150,0;ouest France;bovins matériel;2004-08-22;08-22;LE PIN-EN-MAUGES;47,2560928311;-0,900396419148000
agri_fire;2004;8;23;42070;Cordelle;NA;paille_foin;hangar;70,0;le progrès;NA;2004-08-23;08-23;CORDELLE;45,9426002325;4,059413520740000
agri_fire;2004;8;24;42003;Ambierle;NA;orge_foin;hangar;70,0;le progrès;NA;2004-08-24;08-24;AMBIERLE;46,1059597472;3,891588788330000
agri_fire;2004;8;24;42173;Pommiers-en-Forez;NA;foin;hangar;10,0;le progrès;NA;2004-08-24;08-24;POMMIERS;45,8312779492;4,076541952660000
agri_fire;2004;8;25;85022;Le Bernard;NA;foin;hangar;525,0;ouest France;NA;2004-08-25;08-25;BESSAY;46,5397253861;-1,170284330930000
agri_fire;2004;8;24;85161;Nieul-le-Dolent;NA;foin;hangar;50,0;ouest France;NA;2004-08-24;08-24;NIEUL-SUR-L'AUTISE;46,4247269870;-0,665995249042000
agri_fire;2004;8;26;22013;Bourbriac;NA;fourrage;hangar;400,0;ouest France;NA;2004-08-26;08-26;BOURBRIAC;48,4659784980;-3,199831379650000
agri_fire;2004;8;29;85050;LE CHAMP-SAINT-PERE;NA;foin;hangar;60,0;ouest France;NA;2004-08-29;08-29;CHANTONNAY;46,6690167793;-1,043725880190000
agri_fire;2004;8;31;44144;Riaillé;NA;paille;hangar;100,0;ouest France;NA;2004-08-31;08-31;RIAILLE;47,5209726669;-1,312056983320000
agri_fire;2004;9;4;38215;Luzinay;NA;paille;hangar;50,0;le progrès;NA;2004-09-04;09-04;LUZINAY;45,5897867329;4,956889342980000
agri_fire;2004;9;11;85211;Sainte-Flaive-des-Loups;NA;paille;hangar;300,0;ouest France;NA;2004-09-11;09-11;SAINTE-FLORENCE;46,7890320748;-1,157956425810000
agri_fire;2004;9;16;85052;La Chapelle-Achard;NA;paille;hangar;60,0;ouest France;NA;2004-09-16;09-16;LA CHAPELLE-AUX-LYS;46,6221916887;-0,642706103195000
agri_fire;2004;9;16;17245;MONTROY;NA;paille;hangar;NA;sud ouest;NA;2004-09-16;09-16;MONTROY;46,1551359156;-1,017236072920000
agri_fire;2004;9;17;72191;Mayet;NA;paille;hangar;30,0;ouest France;NA;2004-09-17;09-17;MAYET;47,7642409399;0,279819645077000
agri_fire;2004;9;18;76012;Angerville-Bailleul;NA;paille;hangar;NA;AFP;un mort;2004-09-18;09-18;ANGERVILLE-BAILLEUL;49,6678668560;0,454340070560000
agri_fire;2004;9;22;14506;Planquery;NA;fourrage;hangar;120,0;ouest France;NA;2004-09-22;09-22;PLANQUERY;49,1624080403;-0,826461213535000
agri_fire;2004;9;22;64349;LOUBIENG;NA;fourrage;hangar;30,0;sud ouest;NA;2004-09-22;09-22;LOUBIENG;43,4208530318;-0,756562747566000
agri_fire;2004;10;1;49330;Sceaux-d'Anjou;NA;fourrage;hangar;150,0;ouest France;engrais matériel;2004-10-01;10-01;SCEAUX-D'ANJOU;47,6313080266;-0,609695817530000
agri_fire;2004;10;5;29007;Berrien;NA;fourrage;hangar;210,0;ouest France;engrais matériel;2004-10-05;10-05;BERRIEN;48,4027305051;-3,765244442280000
agri_fire;2004;10;13;56019;Billio;NA;fourrage;hangar;400,0;ouest France;matériel agricole;2004-10-13;10-13;BILLIO;47,8676423674;-2,648080996540000
agri_fire;2004;10;24;39445;Publy;NA;foin;hangar;75,0;le progrès;NA;2004-10-24;10-24;PUBLY;46,6295899553;5,651247454420000
agri_fire;2004;10;23;17443;THAIRÉ (D'AUNIS);NA;fourrage;hangar;NA;sud ouest;matériel agricole;2004-10-23;10-23;THAIRE;46,0773803387;-1,004365335550000
agri_fire;2004;10;23;17155;ÉTAULES;NA;paille;hangar;0,5;sud ouest;NA;2004-10-23;10-23;ETAULES;45,7225172256;-1,100537473790000
agri_fire;2004;10;28;42081;Cuzieu;NA;fourrage;hangar;300,0;le progrès;600 kg ammonitrate;2004-10-28;10-28;CUZIEU;45,6062985124;4,265452071510000
